UNK	-0.218468531966	-0.2597900033	0.1426551193	-0.374143600464	-0.228827819228	-0.533573150635	-0.0637999251485	0.0329330861568	-0.634752035141	-0.279244631529	-0.426596134901	-1.0556511879	-0.0480168871582	-0.822497546673	-0.0953731164336	0.388504296541	0.160534843802	-0.0135665275156	0.393579125404	-0.361205846071	0.58682769537	0.519157111645	-0.466923862696	0.675861299038	0.688554525375	0.157780066133	-0.642130851746	0.177979171276	-0.173665225506	0.499814063311	0.0179411359131	-0.630735695362	0.1618167907	-0.0847567245364	-0.523737430573	0.33717083931	0.0895637050271	0.520765006542	0.773698866367	-0.359264612198
231152/S/VP/VBN	-0.111066251993	-0.00512292608619	0.267913520336	0.0637867972255	-0.079877987504	0.230364188552	-0.337447345257	0.320189267397	-0.0229325294495	0.328448981047	-0.459477633238	0.0637945011258	0.170631140471	0.334142953157	0.440613508224	0.585241734982	-0.237148240209	-0.102478578687	-0.237034723163	0.255906105042	-0.515687406063	-0.0578325763345	0.406681001186	0.744615256786	-0.243476524949	0.153327524662	0.127960890532	0.668916523457	1.02786886692	-0.00396390398964	-0.612110495567	0.241616010666	0.246411621571	-0.0552967563272	0.182902380824	0.832972466946	0.348544746637	-0.689060330391	-0.737474620342	0.37678065896
231156/NP/NP/NN	0.107526622713	0.180346682668	0.648752748966	0.0787095949054	-0.00935247726738	-0.119690157473	-0.142160862684	0.228891089559	-0.378096371889	-0.0419585928321	0.0587765164673	0.487496048212	0.241156458855	0.420029193163	-0.151106730103	0.0987435653806	-0.0965258106589	-0.278424888849	0.0806961134076	0.0159116592258	-0.164602279663	0.0984626412392	0.346490055323	-0.294347524643	-0.0216620471328	0.296629846096	0.276285588741	0.487279981375	-0.0725915953517	0.303337335587	-0.125621676445	0.145368978381	-0.151304170489	-0.340996056795	0.307656764984	0.212602183223	-0.0725195258856	-0.099104128778	-0.584096193314	0.0485487654805
231033/PP/IN	0.14465919137	0.125185593963	0.507092237473	0.202552706003	-0.0168679263443	-0.156297564507	0.152162790298	0.180267468095	-0.423390805721	-0.0282877162099	0.0894715636969	0.258023291826	0.272459983826	0.691992044449	0.0440495125949	0.0683749839664	-0.258648753166	-0.241398096085	0.109473392367	0.373354226351	-0.083186969161	0.0361228808761	0.0905807614326	-0.100807249546	-0.467416226864	0.452692627907	0.347547441721	0.432624012232	0.227250695229	0.483950674534	-0.476033896208	0.275914758444	-0.133527711034	-0.28664508462	0.725263059139	0.335674464703	0.00548214372247	-0.0993727818131	-0.683768630028	0.0177466738969
246768/NP/NN	0.0461273305118	-0.493274748325	0.48451089859	-0.0433406084776	-0.336791366339	0.16817677021	-0.189651504159	0.304779708385	-0.534551441669	-0.302610754967	0.140534490347	0.104229979217	0.178557798266	0.3940307796	0.213624998927	-0.610942661762	0.0862437561154	-0.0819888040423	0.413903653622	0.180406153202	0.734600782394	-0.231715679169	0.146646052599	-0.0273875147104	-0.383835554123	0.175110429525	0.436278820038	0.343806087971	0.197171211243	0.109362609684	-0.918943881989	-0.172345414758	0.2121822685	-0.110553905368	0.260931164026	0.735012769699	0.575843036175	0.202575787902	-0.0539888888597	-0.50269138813
231030/NP/POS	-0.0883079916239	-0.622887253761	0.249840915203	-0.213630184531	-0.358723580837	-0.133950173855	0.056072562933	0.168574482203	-0.579141974449	-0.424183696508	0.378490388393	-0.113921500742	-0.0741580054164	-0.0774703994393	0.243314132094	-0.508641958237	0.253145337105	-0.0757138207555	0.351029545069	-0.271455675364	0.843165457249	-0.419330656528	0.141610726714	-0.0443621836603	-0.0844183340669	-0.342992931604	0.226398140192	-0.0103971166536	0.00854071881622	0.0174115691334	-0.652118980885	-0.196958020329	0.0635257065296	0.233706116676	0.00439828261733	0.575532972813	0.608714818954	0.226282984018	0.542921364307	-0.774210870266
231032/NNP	-1.60849809647	1.18697416782	0.294498085976	0.0504396148026	0.22173884511	0.9569272995	0.401535212994	-0.546056389809	-0.115519590676	-0.487168371677	1.58027625084	-0.00126172218006	-0.465300917625	0.154209658504	0.0382294468582	-0.479308098555	1.24605631828	-1.32124710083	1.82494878769	-0.369681030512	-0.00680135190487	0.0176055468619	-0.235608905554	-1.63380420208	-0.0890039727092	-1.64225924015	-0.62546902895	-0.495918482542	-1.84649527073	-1.33484089375	0.824783265591	-0.0930991768837	0.400688439608	0.497777163982	-0.733028590679	0.353731453419	0.918514072895	1.07826530933	0.939662694931	0.73516190052
231032/NN	-0.409238308668	1.04417860508	0.905333340168	-1.11585772038	-0.330207198858	0.537427127361	0.276359021664	0.515697538853	1.49341678619	-0.861913561821	0.626149833202	-0.340708434582	0.549456834793	0.801362991333	0.310546725988	-0.118103973567	1.05350494385	-0.0370554476976	0.523988366127	-0.979479312897	0.925310671329	-0.522517800331	-0.403315663338	-1.99375760555	1.01274180412	-1.12890779972	-0.402559518814	-0.765436053276	-1.77572762966	-0.846663594246	1.16757833958	-0.538590908051	1.11513650417	-0.218679189682	-0.357494831085	1.00762200356	0.770857989788	0.455551922321	0.448324620724	0.176852598786
231031/VP/VBD	-0.384545117617	-0.210740238428	0.0282899923623	-0.165399715304	0.25914350152	0.0742081478238	0.148727118969	0.646327674389	0.19325505197	0.525018215179	-0.927593827248	-0.30567958951	0.21681958437	-0.364603698254	-0.0857587754726	0.325114935637	-0.418067932129	-0.771933019161	-0.703601002693	-0.252383708954	0.0843183323741	0.0295432303101	0.378506630659	1.15904092789	0.0258608367294	-0.0235134977847	-0.120830632746	0.673422157764	0.640453696251	-0.0333153866231	-0.354152143002	0.477590799332	0.157339081168	0.566742897034	-0.334672391415	0.668621838093	0.484255999327	-0.53299176693	-0.546193957329	0.556736826897
231159/ADVP/RB	-0.0411503985524	-0.567252337933	0.354015529156	0.367149025202	0.175584733486	-0.247271329165	-0.0832381919026	0.852254271507	0.553186297417	0.381167292595	0.24166867137	0.0881223082542	-0.056386820972	-0.281519323587	-0.308250337839	0.0783547759056	-0.147274702787	-0.187181085348	0.0321499891579	0.57450056076	0.0845174342394	0.0709499567747	0.237809464335	0.693023383617	0.402533650398	0.75448089838	-0.354197770357	-0.166057765484	1.04177927971	0.182571455836	-0.10474537313	-0.0705403611064	-0.175911307335	-0.210792049766	0.132779866457	0.0318815521896	0.285221368074	-0.548046648502	-0.720419168472	0.220125675201
